ID_MEDICO,ID_SERVICIO
893830,Consulta progreso de diabetes
893831,Cirugía de corazón
893832,Hospitalización por infarto
893833,Terapia post traumática
893834,Remisión cardiólogo
893835,Radiografias
893836,Jornadas de vacunacion
893837,Jornadas de vacunacion
893838,Terapia post traumática
893839,Terapia post traumática
893840,Consultas medicas con medico general
893841,Consulta dolor cardiaco
893842,Examenes de sangre
893843,Terapia post traumática
893844,Consulta dolor cardiaco
893845,Consulta malestar general
893846,Consulta dolor cardiaco
893847,Jornadas de vacunacion
893848,Examen de sangre
893849,Consulta dolor cardiaco
893850,Cirugía de corazón
893851,Cirugía de corazón
893852,Remisión cardiólogo
893853,Jornadas de vacunacion
893854,Consulta dolor cardiaco
893855,Consultas medicas con medico general
893856,Consulta dolor cardiaco
893857,Cirugía de corazón
893858,Radiografias
893859,Hospitalización por infarto
893860,Consultas odontologicas
893861,Examen de sangre
893862,Consulta malestar general
893863,Jornadas de vacunacion
893864,Consultas medicas con medico general
893865,Hospitalización por infarto
893866,Examen de sangre
893867,Radiografias
893868,Examenes de sangre
893869,Consultas medicas con medico general
893870,Jornadas de vacunacion
893871,Examen de sangre
893872,Examen de sangre
893873,Consultas medicas con especialistas
893874,Hospitalización por infarto
893875,Examen de sangre
893876,Consulta progreso de diabetes
893877,Cirugía de corazón
893878,Cirugía de corazón
893879,Consultas odontologicas
893880,Remisión cardiólogo
893881,Examenes de sangre
893882,Cirugía de corazón
893883,Jornadas de vacunacion
893884,Radiografias
893885,Examen de sangre
893886,Consultas medicas con especialistas
893887,Consultas medicas con especialistas
893888,Jornadas de vacunacion
893889,Examenes de sangre
893890,Consultas medicas con especialistas
893891,Cirugía de corazón
893892,Hospitalización por infarto
893893,Consultas odontologicas
893894,Consulta dolor cardiaco
893895,Terapia post traumática
893896,Consulta malestar general
893897,Consultas medicas con medico general
893898,Consulta malestar general
893899,Consulta malestar general
893900,Consultas medicas con especialistas
893901,Terapia post traumática
893902,Terapia post traumática
893903,Radiografias
893904,Consulta dolor cardiaco
893905,Consultas medicas con medico general
893906,Consultas medicas con especialistas
893907,Examen de sangre
893908,Consulta malestar general
893909,Consulta progreso de diabetes
893910,Consulta malestar general
893911,Consultas medicas con especialistas
893912,Radiografias
893913,Terapia post traumática
893914,Jornadas de vacunacion
893915,Remisión cardiólogo
893916,Examen de sangre
893917,Terapia post traumática
893918,Terapia post traumática
893919,Hospitalización por infarto
893920,Jornadas de vacunacion
893921,Examenes de sangre
893922,Consultas odontologicas
893923,Consultas medicas con especialistas
893924,Jornadas de vacunacion
893925,Jornadas de vacunacion
893926,Consultas odontologicas
893927,Remisión cardiólogo
893928,Cirugía de corazón
893929,Terapia post traumática
893930,Terapia post traumática
893931,Consultas medicas con especialistas
893932,Consulta malestar general
893933,Jornadas de vacunacion
893934,Remisión cardiólogo
893935,Consultas medicas con medico general
893936,Radiografias
893937,Consultas medicas con especialistas
893938,Examenes de sangre
893939,Consulta dolor cardiaco
893940,Consultas odontologicas
893941,Examenes de sangre
893942,Consulta dolor cardiaco
893943,Consultas odontologicas
893944,Consulta malestar general
893945,Examen de sangre
893946,Consulta malestar general
893947,Examenes de sangre
893948,Cirugía de corazón
893949,Terapia post traumática
893950,Consultas odontologicas
893951,Cirugía de corazón
893952,Consultas medicas con especialistas
893953,Jornadas de vacunacion
893954,Consultas medicas con medico general
893955,Jornadas de vacunacion
893956,Remisión cardiólogo
893957,Examen de sangre
893958,Hospitalización por infarto
893959,Consulta progreso de diabetes
893960,Jornadas de vacunacion
893961,Remisión cardiólogo
893962,Radiografias
893963,Examen de sangre
893964,Consulta dolor cardiaco
893965,Terapia post traumática
893966,Consultas odontologicas
893967,Hospitalización por infarto
893968,Examen de sangre
893969,Examen de sangre
893970,Examen de sangre
893971,Consulta dolor cardiaco
893972,Jornadas de vacunacion
893973,Consulta dolor cardiaco
893974,Cirugía de corazón
893975,Examen de sangre
893976,Remisión cardiólogo
893977,Terapia post traumática
893978,Examenes de sangre
893979,Jornadas de vacunacion
893980,Examen de sangre
893981,Examen de sangre
893982,Consulta dolor cardiaco
893983,Consultas medicas con medico general
893984,Jornadas de vacunacion
893985,Hospitalización por infarto
893986,Hospitalización por infarto
893987,Consulta progreso de diabetes
893988,Examen de sangre
893989,Remisión cardiólogo
893990,Consulta malestar general
893991,Consultas odontologicas
893992,Consultas medicas con especialistas
893993,Remisión cardiólogo
893994,Hospitalización por infarto
893995,Consulta malestar general
893996,Consulta dolor cardiaco
893997,Terapia post traumática
893998,Examen de sangre
893999,Cirugía de corazón
894000,Examen de sangre
894001,Examenes de sangre
894002,Consultas medicas con medico general
894003,Terapia post traumática
894004,Consultas medicas con especialistas
894005,Jornadas de vacunacion
894006,Remisión cardiólogo
894007,Jornadas de vacunacion
894008,Consultas odontologicas
894009,Examen de sangre
894010,Consulta dolor cardiaco
894011,Examen de sangre
894012,Radiografias
894013,Consultas medicas con medico general
894014,Consultas medicas con especialistas
894015,Jornadas de vacunacion
894016,Consulta progreso de diabetes
894017,Remisión cardiólogo
894018,Consultas medicas con medico general
894019,Consulta malestar general
894020,Consulta progreso de diabetes
894021,Examen de sangre
894022,Hospitalización por infarto
894023,Remisión cardiólogo
894024,Examen de sangre
894025,Cirugía de corazón
894026,Cirugía de corazón
894027,Hospitalización por infarto
894028,Terapia post traumática
894029,Consultas medicas con medico general
894030,Terapia post traumática
894031,Consulta malestar general
894032,Examen de sangre
894033,Terapia post traumática
894034,Cirugía de corazón
894035,Examen de sangre
894036,Consultas odontologicas
894037,Consulta progreso de diabetes
894038,Jornadas de vacunacion
894039,Consulta dolor cardiaco
894040,Examen de sangre
894041,Cirugía de corazón
894042,Hospitalización por infarto
894043,Jornadas de vacunacion
894044,Consultas medicas con especialistas
894045,Consulta malestar general
894046,Examenes de sangre
894047,Consulta dolor cardiaco
894048,Consulta progreso de diabetes
894049,Consulta progreso de diabetes
894050,Consulta progreso de diabetes
894051,Consultas medicas con especialistas
894052,Terapia post traumática
894053,Consulta malestar general
894054,Consulta malestar general
894055,Consulta dolor cardiaco
894056,Terapia post traumática
894057,Consultas odontologicas
894058,Jornadas de vacunacion
894059,Consulta malestar general
894060,Terapia post traumática
894061,Consultas odontologicas
894062,Consulta dolor cardiaco
894063,Consultas odontologicas
894064,Consultas odontologicas
894065,Radiografias
894066,Hospitalización por infarto
894067,Consulta progreso de diabetes
894068,Consulta malestar general
894069,Examen de sangre
894070,Consulta progreso de diabetes
894071,Consulta malestar general
894072,Radiografias
894073,Consulta progreso de diabetes
894074,Examen de sangre
894075,Consulta progreso de diabetes
894076,Jornadas de vacunacion
894077,Consulta malestar general
894078,Consulta dolor cardiaco
894079,Consulta malestar general
894080,Cirugía de corazón
894081,Consultas medicas con especialistas
894082,Consulta progreso de diabetes
894083,Cirugía de corazón
894084,Consulta malestar general
894085,Radiografias
894086,Consultas medicas con medico general
894087,Examenes de sangre
894088,Examenes de sangre
894089,Consultas odontologicas
894090,Remisión cardiólogo
894091,Consultas medicas con especialistas
894092,Consulta progreso de diabetes
894093,Remisión cardiólogo
894094,Consulta malestar general
894095,Radiografias
894096,Examenes de sangre
894097,Radiografias
894098,Consultas medicas con especialistas
894099,Jornadas de vacunacion
894100,Hospitalización por infarto
894101,Consulta malestar general
894102,Consultas odontologicas
894103,Terapia post traumática
894104,Consultas odontologicas
894105,Cirugía de corazón
894106,Consultas medicas con medico general
894107,Consulta malestar general
894108,Consultas medicas con medico general
894109,Jornadas de vacunacion
894110,Examenes de sangre
894111,Jornadas de vacunacion
894112,Examen de sangre
894113,Examenes de sangre
894114,Consultas medicas con especialistas
894115,Consultas medicas con especialistas
894116,Consulta progreso de diabetes
894117,Examen de sangre
894118,Consulta malestar general
894119,Consultas odontologicas
894120,Consultas odontologicas
894121,Terapia post traumática
894122,Terapia post traumática
894123,Consultas medicas con especialistas
894124,Consultas odontologicas
894125,Consultas medicas con especialistas
894126,Remisión cardiólogo
894127,Consultas odontologicas
894128,Jornadas de vacunacion
894129,Terapia post traumática
894130,Consultas medicas con medico general
894131,Terapia post traumática
894132,Jornadas de vacunacion
894133,Consultas odontologicas
894134,Consulta dolor cardiaco
894135,Remisión cardiólogo
894136,Hospitalización por infarto
894137,Consulta dolor cardiaco
894138,Examenes de sangre
894139,Hospitalización por infarto
894140,Examenes de sangre
894141,Consulta progreso de diabetes
894142,Consultas medicas con especialistas
894143,Terapia post traumática
894144,Consulta dolor cardiaco
894145,Remisión cardiólogo
894146,Radiografias
894147,Consulta malestar general
894148,Radiografias
894149,Consulta dolor cardiaco
894150,Consultas odontologicas
894151,Terapia post traumática
894152,Consultas odontologicas
894153,Consulta malestar general
894154,Consulta malestar general
894155,Remisión cardiólogo
894156,Examenes de sangre
894157,Terapia post traumática
894158,Consultas medicas con medico general
894159,Consulta malestar general
894160,Cirugía de corazón
894161,Consultas medicas con medico general
894162,Consulta progreso de diabetes
894163,Jornadas de vacunacion
894164,Consulta malestar general
894165,Consulta dolor cardiaco
894166,Jornadas de vacunacion
894167,Terapia post traumática
894168,Consulta malestar general
894169,Hospitalización por infarto
894170,Jornadas de vacunacion
894171,Radiografias
894172,Consultas medicas con especialistas
894173,Consulta malestar general
894174,Consultas medicas con medico general
894175,Examen de sangre
894176,Examen de sangre
894177,Consulta progreso de diabetes
894178,Examen de sangre
894179,Remisión cardiólogo
894180,Jornadas de vacunacion
894181,Consulta dolor cardiaco
894182,Consultas medicas con medico general
894183,Consulta dolor cardiaco
894184,Hospitalización por infarto
894185,Examen de sangre
894186,Consulta malestar general
894187,Consulta progreso de diabetes
894188,Jornadas de vacunacion
894189,Terapia post traumática
894190,Consultas medicas con medico general
894191,Consultas medicas con medico general
894192,Terapia post traumática
894193,Consultas medicas con medico general
894194,Consultas medicas con medico general
894195,Consultas medicas con medico general
894196,Examen de sangre
894197,Examenes de sangre
894198,Jornadas de vacunacion
894199,Examen de sangre
894200,Hospitalización por infarto
894201,Terapia post traumática
894202,Consulta dolor cardiaco
894203,Consulta progreso de diabetes
894204,Consultas medicas con especialistas
894205,Examenes de sangre
894206,Terapia post traumática
894207,Remisión cardiólogo
894208,Hospitalización por infarto
