ID_SERVICIO;DURACION;HORAINICIO;DIA;ID_IPS;CAPACIDAD;CANCELADA;CAPACIDADMAX
Examen de sangre;17;9:50:34;02/11/2014 07:52:05;IPS166;14;0;50
Consultas medicas con medico general;15;1:38:05;28/08/2017 08:16:04;IPS297;14;0;50
Consultas odontologicas;35;4:02:02;31/05/2011 07:43:48;IPS98;14;0;50
Consulta malestar general;40;7:42:47;02/04/2016 04:00:03;IPS383;14;0;50
Consulta dolor cardiaco;25;6:40:32;12/06/2014 11:39:15;IPS390;14;0;50
Consulta dolor cardiaco;19;2:24:27;12/01/2019 05:02:27;IPS312;14;0;50
Remisión cardiólogo;36;8:17:10;08/06/2014 06:25:23;IPS471;14;0;50
Radiografias;45;11:26:25;12/09/2016 04:07:36;IPS83;14;0;50
Consulta dolor cardiaco;39;4:14:54;08/02/2017 10:37:11;IPS157;14;0;50
Consulta dolor cardiaco;31;8:52:50;05/12/2010 04:02:32;IPS17;14;0;50
Cirugía de corazón;25;8:03:01;11/04/2018 10:15:39;IPS328;14;0;50
Consultas medicas con medico general;34;5:35:46;10/10/2016 08:32:23;IPS8;14;0;50
Consulta dolor cardiaco;22;6:34:29;04/02/2017 11:28:57;IPS436;14;0;50
Radiografias;36;12:31:54;13/10/2011 06:49:21;IPS116;14;0;50
Examen de sangre;19;10:00:14;03/04/2017 06:22:59;IPS156;14;0;50
Terapia post traumática;27;2:26:54;27/05/2013 10:11:46;IPS62;14;0;50
Consultas medicas con medico general;23;7:09:06;05/08/2016 03:07:02;IPS292;14;0;50
Radiografias;31;5:22:23;29/11/2011 01:36:38;IPS247;14;0;50
Cirugía de corazón;29;7:34:56;15/03/2017 06:09:35;IPS231;14;0;50
Consultas medicas con especialistas;20;5:15:01;24/04/2018 07:33:27;IPS483;14;0;50
Terapia post traumática;32;12:41:43;19/07/2014 09:12:14;IPS215;14;0;50
Consulta malestar general;32;11:28:04;30/01/2010 03:19:34;IPS38;14;0;50
Consulta dolor cardiaco;31;12:32:37;01/11/2012 05:35:19;IPS186;14;0;50
Radiografias;23;5:58:06;09/05/2013 01:53:10;IPS201;14;0;50
Examen de sangre;45;4:52:17;04/09/2017 07:08:48;IPS251;14;0;50
Cirugía de corazón;35;4:32:56;12/05/2014 01:52:39;IPS391;14;0;50
Jornadas de vacunacion;43;4:47:52;15/12/2010 03:57:51;IPS422;14;0;50
Hospitalización por infarto;18;4:20:32;26/06/2013 11:18:45;IPS469;14;0;50
Radiografias;36;7:49:22;03/06/2017 06:15:10;IPS265;14;0;50
Jornadas de vacunacion;18;5:17:24;27/01/2013 07:29:30;IPS92;14;0;50
Consultas odontologicas;39;9:01:01;02/12/2011 04:14:33;IPS441;14;0;50
Jornadas de vacunacion;26;5:30:10;27/08/2010 07:21:36;IPS214;14;0;50
Consulta malestar general;24;9:11:50;20/08/2014 04:55:19;IPS497;14;0;50
Examen de sangre;40;8:36:05;23/04/2016 01:27:26;IPS394;14;0;50
Consulta dolor cardiaco;15;4:57:37;11/07/2019 03:34:21;IPS181;14;0;50
Radiografias;37;2:13:25;13/07/2015 09:28:47;IPS458;14;0;50
Terapia post traumática;41;6:15:17;24/11/2017 09:46:33;IPS468;14;0;50
Radiografias;20;8:42:28;08/10/2015 12:57:47;IPS475;14;0;50
Jornadas de vacunacion;30;11:36:31;07/06/2018 06:59:27;IPS227;14;0;50
Consulta malestar general;17;7:52:59;13/10/2019 06:16:52;IPS384;14;0;50
Consulta progreso de diabetes;38;6:27:26;07/12/2015 01:03:43;IPS277;14;0;50
Consulta progreso de diabetes;29;11:40:20;24/06/2017 10:55:33;IPS382;14;0;50
Examen de sangre;34;5:21:02;17/11/2015 11:52:24;IPS234;14;0;50
Consultas medicas con medico general;41;9:59:17;14/07/2015 07:22:21;IPS307;14;0;50
Hospitalización por infarto;23;6:38:56;30/06/2011 05:38:36;IPS284;14;0;50
Consultas medicas con medico general;30;3:35:57;20/11/2018 07:18:27;IPS64;14;0;50
Consultas medicas con especialistas;39;8:27:31;22/12/2015 01:59:38;IPS266;14;0;50
Consultas medicas con especialistas;18;2:57:02;08/08/2012 02:11:22;IPS29;14;0;50
Radiografias;17;9:59:07;19/09/2016 07:32:09;IPS75;14;0;50
Remisión cardiólogo;18;2:49:12;06/11/2017 05:53:00;IPS352;14;0;50
Remisión cardiólogo;44;11:31:16;18/04/2018 03:37:12;IPS411;14;0;50
Cirugía de corazón;17;1:05:50;11/12/2015 08:28:19;IPS360;14;0;50
Jornadas de vacunacion;33;6:53:23;26/03/2017 08:27:05;IPS259;14;0;50
Hospitalización por infarto;17;12:30:48;29/06/2013 06:05:17;IPS427;14;0;50
Examen de sangre;22;11:51:31;04/03/2014 07:29:11;IPS368;14;0;50
Consultas medicas con medico general;19;9:48:20;28/10/2016 10:19:50;IPS300;14;0;50
Radiografias;35;12:24:39;28/01/2012 05:08:29;IPS32;14;0;50
Examenes de sangre;26;2:57:38;23/01/2014 05:49:36;IPS54;14;0;50
Consultas medicas con especialistas;35;3:54:37;07/04/2014 09:22:16;IPS337;14;0;50
Consulta dolor cardiaco;39;3:55:42;20/10/2018 06:10:34;IPS392;14;0;50
Jornadas de vacunacion;27;12:31:59;26/10/2019 04:07:23;IPS148;14;0;50
Consultas odontologicas;29;6:56:35;04/01/2012 01:43:50;IPS184;14;0;50
Remisión cardiólogo;27;7:55:38;29/10/2013 01:51:41;IPS247;14;0;50
Consultas medicas con especialistas;17;6:43:49;12/12/2014 01:24:16;IPS273;14;0;50
Consultas medicas con especialistas;28;4:06:08;27/04/2018 06:00:41;IPS223;14;0;50
Consultas medicas con medico general;30;1:07:52;14/03/2019 05:51:45;IPS15;14;0;50
Remisión cardiólogo;16;8:31:16;10/02/2014 10:34:59;IPS216;14;0;50
Examenes de sangre;19;11:10:47;05/10/2019 01:51:20;IPS402;14;0;50
Consulta dolor cardiaco;35;7:52:16;11/02/2019 08:05:42;IPS443;14;0;50
Terapia post traumática;30;8:01:17;14/09/2012 03:57:14;IPS436;14;0;50
Consulta progreso de diabetes;41;12:34:06;20/07/2015 11:21:58;IPS444;14;0;50
Consulta dolor cardiaco;34;7:35:35;30/10/2011 03:23:14;IPS166;14;0;50
Remisión cardiólogo;31;8:02:14;06/05/2018 12:19:28;IPS340;14;0;50
Consultas medicas con especialistas;36;9:29:57;11/06/2010 06:04:34;IPS10;14;0;50
Hospitalización por infarto;21;3:50:08;23/04/2017 01:22:54;IPS198;14;0;50
Consulta malestar general;16;1:56:46;07/10/2016 01:37:09;IPS259;14;0;50
Consulta dolor cardiaco;33;7:32:53;20/08/2014 12:47:46;IPS424;14;0;50
Terapia post traumática;39;8:57:38;02/09/2019 12:47:35;IPS17;14;0;50
Consulta malestar general;18;3:04:48;23/12/2013 09:00:49;IPS171;14;0;50
Consulta progreso de diabetes;32;7:05:58;11/01/2016 02:03:02;IPS228;14;0;50
Jornadas de vacunacion;45;7:19:19;25/11/2014 04:06:32;IPS192;14;0;50
Radiografias;30;12:38:21;11/01/2010 06:36:24;IPS255;14;0;50
Examen de sangre;17;5:58:45;04/11/2017 04:11:45;IPS278;14;0;50
Consultas odontologicas;21;3:46:18;30/05/2010 12:47:41;IPS167;14;0;50
Consultas odontologicas;20;10:52:06;23/05/2018 11:36:49;IPS89;14;0;50
Terapia post traumática;30;3:19:53;07/01/2010 01:45:08;IPS261;14;0;50
Terapia post traumática;20;8:27:21;07/06/2018 02:27:10;IPS121;14;0;50
Remisión cardiólogo;30;2:19:27;22/01/2011 08:44:55;IPS17;14;0;50
Remisión cardiólogo;41;5:51:08;29/12/2009 12:29:36;IPS15;14;0;50
Consultas medicas con medico general;44;10:21:37;19/03/2013 04:50:21;IPS287;14;0;50
Consulta progreso de diabetes;38;2:04:25;07/06/2012 10:14:09;IPS362;14;0;50
Consulta progreso de diabetes;17;1:21:20;15/11/2019 04:24:02;IPS452;14;0;50
Consulta malestar general;17;4:04:46;16/07/2012 12:34:58;IPS271;14;0;50
Examenes de sangre;36;11:35:50;12/07/2014 05:02:10;IPS284;14;0;50
Examen de sangre;30;8:49:31;04/03/2014 06:29:19;IPS204;14;0;50
Jornadas de vacunacion;35;3:33:49;10/12/2010 05:27:29;IPS357;14;0;50
Examen de sangre;43;5:10:09;27/06/2013 08:45:31;IPS162;14;0;50
Jornadas de vacunacion;19;5:11:51;23/07/2012 02:39:43;IPS197;14;0;50
Remisión cardiólogo;34;6:22:29;02/02/2016 02:09:01;IPS8;14;0;50
Remisión cardiólogo;42;10:38:58;25/01/2019 10:14:37;IPS164;14;0;50
Terapia post traumática;26;10:19:49;11/04/2019 02:33:57;IPS474;14;0;50
Radiografias;18;1:00:20;23/11/2015 01:35:47;IPS497;14;0;50
Jornadas de vacunacion;17;8:39:28;16/06/2011 02:36:09;IPS243;14;0;50
Consultas medicas con medico general;23;11:07:46;14/05/2015 02:22:54;IPS327;14;0;50
Examen de sangre;22;5:21:51;22/06/2018 12:48:33;IPS398;14;0;50
Terapia post traumática;20;12:45:14;11/03/2013 10:14:24;IPS318;14;0;50
Consultas odontologicas;27;7:08:47;29/07/2010 05:24:05;IPS115;14;0;50
Consultas medicas con especialistas;37;4:18:40;26/12/2010 12:16:52;IPS66;14;0;50
Consultas odontologicas;28;10:26:34;17/02/2018 04:52:39;IPS151;14;0;50
Consultas odontologicas;25;9:55:28;22/07/2013 08:12:00;IPS1;14;0;50
Remisión cardiólogo;16;9:31:57;02/01/2019 08:04:24;IPS417;14;0;50
Consultas odontologicas;25;4:54:38;10/12/2011 11:45:28;IPS144;14;0;50
Terapia post traumática;16;7:40:56;10/03/2016 08:54:46;IPS166;14;0;50
Consultas medicas con especialistas;37;5:28:42;18/05/2017 09:43:33;IPS223;14;0;50
Terapia post traumática;37;8:59:06;18/11/2012 08:24:09;IPS314;14;0;50
Hospitalización por infarto;23;10:08:07;25/09/2014 03:25:22;IPS304;14;0;50
Consultas medicas con especialistas;32;2:30:38;03/03/2019 12:56:10;IPS15;14;0;50
Consulta progreso de diabetes;41;8:56:19;25/06/2018 10:09:47;IPS137;14;0;50
Examen de sangre;24;1:14:55;23/06/2013 07:55:04;IPS451;14;0;50
Hospitalización por infarto;40;10:38:37;16/02/2013 08:56:32;IPS328;14;0;50
Examenes de sangre;28;2:26:12;16/01/2012 10:27:24;IPS14;14;0;50
Radiografias;22;12:20:00;02/06/2018 08:24:57;IPS199;14;0;50
Consulta progreso de diabetes;17;3:05:12;03/05/2014 08:56:23;IPS27;14;0;50
Consulta progreso de diabetes;25;10:04:47;04/05/2018 02:25:56;IPS239;14;0;50
Terapia post traumática;15;2:38:34;29/05/2019 09:59:27;IPS153;14;0;50
Cirugía de corazón;20;3:28:54;16/12/2009 06:40:41;IPS325;14;0;50
Jornadas de vacunacion;32;10:38:02;16/03/2012 12:34:08;IPS75;14;0;50
Consultas medicas con especialistas;35;4:51:36;23/07/2015 07:07:25;IPS91;14;0;50
Consultas medicas con medico general;35;11:49:21;06/11/2016 04:23:59;IPS391;14;0;50
Consultas medicas con especialistas;31;9:46:15;05/06/2010 02:35:05;IPS37;14;0;50
Consultas odontologicas;40;6:03:31;26/07/2013 02:04:41;IPS122;14;0;50
Jornadas de vacunacion;24;2:36:35;15/09/2010 09:20:01;IPS352;14;0;50
Terapia post traumática;42;4:50:32;30/03/2012 01:20:41;IPS385;14;0;50
Consulta progreso de diabetes;40;1:23:59;23/07/2019 11:13:39;IPS427;14;0;50
Consultas medicas con medico general;44;8:31:17;26/07/2010 08:32:20;IPS196;14;0;50
Cirugía de corazón;40;11:05:58;06/07/2018 06:51:58;IPS40;14;0;50
Consulta progreso de diabetes;28;9:25:30;18/07/2019 09:35:39;IPS100;14;0;50
Cirugía de corazón;19;10:22:48;03/03/2017 10:18:20;IPS493;14;0;50
Cirugía de corazón;43;3:59:48;06/02/2014 07:04:50;IPS314;14;0;50
Cirugía de corazón;31;8:22:48;30/01/2014 02:06:05;IPS183;14;0;50
Radiografias;40;5:56:53;28/06/2014 03:42:51;IPS87;14;0;50
Terapia post traumática;20;1:06:39;18/10/2011 08:39:03;IPS227;14;0;50
Jornadas de vacunacion;36;3:03:49;18/04/2011 07:19:59;IPS400;14;0;50
Hospitalización por infarto;42;4:08:42;29/06/2019 05:59:42;IPS469;14;0;50
Consultas odontologicas;28;1:15:38;09/11/2012 05:04:14;IPS140;14;0;50
Consultas medicas con especialistas;22;2:53:14;12/12/2015 12:13:41;IPS304;14;0;50
Remisión cardiólogo;37;1:31:28;06/10/2016 03:26:23;IPS231;14;0;50
Examenes de sangre;30;8:33:55;19/07/2015 03:05:30;IPS170;14;0;50
Consulta dolor cardiaco;18;8:04:06;17/02/2016 01:40:30;IPS373;14;0;50
Examenes de sangre;19;11:18:47;19/02/2015 11:30:58;IPS173;14;0;50
Examenes de sangre;35;5:14:39;12/09/2013 11:53:04;IPS113;14;0;50
Examen de sangre;26;1:33:38;15/09/2016 05:41:46;IPS360;14;0;50
Consulta progreso de diabetes;31;7:53:24;29/12/2010 12:32:27;IPS28;14;0;50
Remisión cardiólogo;31;4:15:19;09/07/2014 12:37:10;IPS442;14;0;50
Jornadas de vacunacion;24;3:55:20;21/04/2014 02:33:42;IPS48;14;0;50
Consulta dolor cardiaco;17;8:29:24;17/05/2015 10:52:37;IPS206;14;0;50
Consulta progreso de diabetes;45;6:20:50;29/03/2018 08:05:30;IPS497;14;0;50
Cirugía de corazón;19;11:19:32;09/09/2017 06:43:05;IPS357;14;0;50
Radiografias;41;7:11:25;16/03/2015 07:38:12;IPS500;14;0;50
Jornadas de vacunacion;33;4:57:19;21/07/2014 07:07:29;IPS243;14;0;50
Consultas medicas con medico general;33;10:13:43;12/07/2016 05:31:16;IPS343;14;0;50
Consulta dolor cardiaco;23;3:08:24;08/04/2012 08:14:14;IPS81;14;0;50
Jornadas de vacunacion;21;1:45:18;25/07/2015 04:36:00;IPS411;14;0;50
Consultas odontologicas;30;3:11:12;24/12/2018 08:39:52;IPS303;14;0;50
Examenes de sangre;28;4:20:06;01/08/2010 01:53:49;IPS45;14;0;50
Cirugía de corazón;32;10:32:26;16/11/2011 06:03:39;IPS436;14;0;50
Jornadas de vacunacion;34;2:12:37;05/01/2013 07:05:55;IPS255;14;0;50
Consultas medicas con especialistas;28;11:54:57;30/12/2010 12:07:12;IPS251;14;0;50
Consulta progreso de diabetes;17;9:40:17;17/06/2012 02:18:40;IPS492;14;0;50
Examenes de sangre;25;7:35:57;15/06/2011 01:18:40;IPS197;14;0;50
Examen de sangre;36;6:31:04;16/02/2012 10:15:32;IPS317;14;0;50
Terapia post traumática;42;3:26:06;18/09/2017 06:08:48;IPS397;14;0;50
Radiografias;35;10:18:14;11/07/2011 02:11:02;IPS500;14;0;50
Consulta progreso de diabetes;25;3:28:17;05/11/2017 12:57:43;IPS206;14;0;50
Examen de sangre;15;10:04:56;14/01/2013 11:56:35;IPS455;14;0;50
Cirugía de corazón;44;8:04:24;17/02/2014 07:15:18;IPS461;14;0;50
Consultas odontologicas;24;10:29:27;02/03/2017 08:54:48;IPS29;14;0;50
Radiografias;16;4:39:30;30/11/2015 03:06:53;IPS435;14;0;50
Terapia post traumática;41;5:37:04;21/06/2019 04:27:05;IPS22;14;0;50
Consultas medicas con medico general;18;10:10:12;27/04/2013 10:22:28;IPS328;14;0;50
Hospitalización por infarto;16;10:34:28;24/08/2010 01:20:26;IPS147;14;0;50
Consulta progreso de diabetes;18;4:25:06;04/11/2010 11:07:57;IPS306;14;0;50
Cirugía de corazón;35;7:26:18;07/10/2012 09:46:41;IPS269;14;0;50
Examenes de sangre;41;2:30:05;19/03/2019 12:16:30;IPS467;14;0;50
Consultas medicas con especialistas;33;12:27:21;11/02/2011 08:50:21;IPS296;14;0;50
Cirugía de corazón;34;10:01:50;19/08/2018 10:59:12;IPS475;14;0;50
Jornadas de vacunacion;21;12:50:30;18/03/2017 10:20:07;IPS436;14;0;50
Examenes de sangre;34;8:21:08;04/05/2016 12:46:38;IPS230;14;0;50
Terapia post traumática;28;11:13:52;13/01/2018 09:20:48;IPS363;14;0;50
Cirugía de corazón;42;8:30:12;11/09/2018 11:23:04;IPS342;14;0;50
Consulta malestar general;22;11:23:07;10/04/2014 04:11:28;IPS39;14;0;50
Examenes de sangre;31;11:53:06;20/07/2010 12:25:16;IPS402;14;0;50
Consultas medicas con especialistas;40;12:34:07;18/08/2019 02:11:01;IPS370;14;0;50
Jornadas de vacunacion;35;3:32:53;09/05/2015 06:17:46;IPS281;14;0;50
Examenes de sangre;41;5:18:51;30/01/2010 08:17:25;IPS477;14;0;50
Terapia post traumática;21;1:44:46;15/02/2016 07:38:04;IPS494;14;0;50
Remisión cardiólogo;31;7:35:23;09/05/2016 09:40:03;IPS141;14;0;50
Hospitalización por infarto;41;11:55:42;15/09/2019 06:08:30;IPS496;14;0;50
Consulta dolor cardiaco;24;1:16:15;15/02/2015 08:59:18;IPS416;14;0;50
Consulta progreso de diabetes;34;7:25:09;07/11/2017 04:37:13;IPS200;14;0;50
Consulta progreso de diabetes;19;9:00:37;22/12/2012 10:37:16;IPS360;14;0;50
Radiografias;38;8:54:06;30/09/2011 04:48:20;IPS249;14;0;50
Terapia post traumática;37;10:32:32;01/04/2018 04:35:05;IPS431;14;0;50
Consulta progreso de diabetes;37;10:54:40;26/11/2012 01:15:44;IPS151;14;0;50
Consultas medicas con especialistas;34;6:08:38;03/10/2018 10:49:54;IPS479;14;0;50
Radiografias;21;9:25:01;13/09/2016 06:13:07;IPS267;14;0;50
Consulta progreso de diabetes;37;3:37:27;01/09/2019 06:30:40;IPS210;14;0;50
Cirugía de corazón;30;2:56:09;27/08/2013 08:30:52;IPS473;14;0;50
Remisión cardiólogo;33;12:17:33;26/03/2013 12:52:56;IPS471;14;0;50
Jornadas de vacunacion;34;5:47:33;31/07/2015 03:22:50;IPS277;14;0;50
Consultas medicas con medico general;25;12:39:50;07/06/2019 08:52:36;IPS279;14;0;50
Jornadas de vacunacion;21;9:09:26;29/01/2019 07:55:51;IPS382;14;0;50
Cirugía de corazón;37;1:53:43;30/07/2010 07:04:30;IPS108;14;0;50
Remisión cardiólogo;23;1:56:24;19/12/2009 09:25:34;IPS109;14;0;50
Consultas odontologicas;45;12:30:08;27/11/2013 09:20:05;IPS146;14;0;50
Consulta progreso de diabetes;37;11:32:02;17/12/2011 02:23:06;IPS147;14;0;50
Radiografias;35;3:32:58;03/05/2011 12:09:55;IPS182;14;0;50
Radiografias;37;2:34:56;26/06/2010 12:34:55;IPS9;14;0;50
Jornadas de vacunacion;16;10:57:39;02/06/2012 12:35:01;IPS243;14;0;50
Jornadas de vacunacion;31;1:36:45;11/08/2013 07:04:55;IPS473;14;0;50
Hospitalización por infarto;24;2:19:42;09/10/2019 04:12:09;IPS14;14;0;50
Examen de sangre;24;7:39:04;27/05/2019 07:30:11;IPS221;14;0;50
Consultas odontologicas;38;3:24:50;25/04/2019 04:00:41;IPS286;14;0;50
Terapia post traumática;18;3:25:37;07/03/2010 04:35:10;IPS38;14;0;50
Remisión cardiólogo;40;2:22:13;15/04/2012 03:29:53;IPS19;14;0;50
Radiografias;44;1:39:21;27/07/2011 02:38:46;IPS163;14;0;50
Hospitalización por infarto;37;6:15:01;26/06/2016 03:14:24;IPS42;14;0;50
Consulta dolor cardiaco;40;4:01:56;15/06/2013 12:15:49;IPS234;14;0;50
Examen de sangre;26;12:32:40;26/04/2013 06:49:26;IPS10;14;0;50
Examenes de sangre;41;8:05:49;04/01/2016 10:40:22;IPS356;14;0;50
Radiografias;21;2:29:54;14/10/2017 01:59:55;IPS101;14;0;50
Consultas odontologicas;45;12:27:41;19/11/2015 08:53:26;IPS43;14;0;50
Consulta malestar general;41;7:44:32;21/10/2010 09:45:35;IPS279;14;0;50
Examen de sangre;43;8:41:38;18/04/2013 04:59:14;IPS425;14;0;50
Consulta dolor cardiaco;21;3:55:57;16/01/2014 06:48:53;IPS31;14;0;50
Examenes de sangre;36;6:47:12;11/09/2011 12:28:52;IPS92;14;0;50
Consultas medicas con medico general;23;2:44:16;04/09/2014 07:31:08;IPS51;14;0;50
Terapia post traumática;23;11:14:57;18/04/2017 06:22:59;IPS82;14;0;50
Consulta malestar general;30;1:23:39;12/01/2010 11:51:35;IPS491;14;0;50
Examenes de sangre;20;8:02:50;17/11/2012 04:30:04;IPS347;14;0;50
Cirugía de corazón;26;7:37:38;11/12/2018 02:08:13;IPS300;14;0;50
Consultas medicas con especialistas;27;10:52:37;26/06/2013 10:07:32;IPS386;14;0;50
Radiografias;17;3:47:04;15/09/2011 05:42:29;IPS457;14;0;50
Cirugía de corazón;22;1:50:56;03/03/2017 03:16:45;IPS59;14;0;50
Remisión cardiólogo;32;2:30:13;10/06/2010 12:20:38;IPS468;14;0;50
Radiografias;34;7:17:59;25/03/2013 12:30:03;IPS479;14;0;50
Radiografias;26;4:19:42;17/10/2017 09:47:12;IPS448;14;0;50
Consulta dolor cardiaco;25;12:36:19;04/05/2010 02:18:30;IPS498;14;0;50
Examenes de sangre;25;6:31:09;11/10/2015 01:35:42;IPS466;14;0;50
Consulta dolor cardiaco;16;1:04:48;19/03/2012 07:39:28;IPS348;14;0;50
Hospitalización por infarto;44;12:50:02;03/03/2013 08:18:58;IPS230;14;0;50
Terapia post traumática;22;7:03:32;21/07/2015 12:16:39;IPS480;14;0;50
Radiografias;15;11:26:17;29/11/2019 04:34:05;IPS53;14;0;50
Consultas odontologicas;23;8:40:29;20/07/2013 01:33:29;IPS363;14;0;50
Consultas odontologicas;29;8:34:56;07/06/2010 04:42:17;IPS211;14;0;50
Consulta progreso de diabetes;27;2:55:18;16/08/2019 12:16:10;IPS253;14;0;50
Terapia post traumática;31;5:17:31;01/08/2018 03:34:22;IPS180;14;0;50
Consulta dolor cardiaco;44;10:12:24;21/08/2010 09:34:58;IPS344;14;0;50
Consulta progreso de diabetes;23;4:40:57;15/01/2015 03:00:56;IPS279;14;0;50
Jornadas de vacunacion;43;7:21:05;22/11/2016 01:39:10;IPS481;14;0;50
Consulta dolor cardiaco;41;11:17:13;24/02/2019 10:25:42;IPS370;14;0;50
Consulta progreso de diabetes;27;1:52:49;27/04/2018 02:26:54;IPS48;14;0;50
Terapia post traumática;42;3:11:06;30/07/2010 07:32:39;IPS266;14;0;50
Consultas medicas con medico general;15;4:51:13;01/04/2013 08:58:10;IPS458;14;0;50
Cirugía de corazón;39;11:07:07;04/07/2018 09:05:33;IPS379;14;0;50
Consultas medicas con medico general;42;7:33:09;03/01/2016 11:42:43;IPS206;14;0;50
Cirugía de corazón;43;6:10:54;12/05/2011 02:25:24;IPS22;14;0;50
Consulta malestar general;26;5:51:19;24/09/2011 02:37:20;IPS242;14;0;50
Consultas medicas con especialistas;27;9:00:24;08/10/2015 11:00:36;IPS223;14;0;50
Consultas odontologicas;24;1:23:49;24/06/2018 08:54:14;IPS206;14;0;50
Remisión cardiólogo;27;7:03:32;09/09/2012 07:25:32;IPS448;14;0;50
Cirugía de corazón;42;5:49:37;16/12/2012 09:37:47;IPS446;14;0;50
Hospitalización por infarto;27;11:27:33;06/07/2018 11:52:51;IPS439;14;0;50
Hospitalización por infarto;35;6:17:58;02/03/2015 07:43:31;IPS13;14;0;50
Examenes de sangre;22;3:30:25;22/01/2019 06:29:54;IPS143;14;0;50
Examenes de sangre;41;11:58:22;19/08/2019 09:44:14;IPS285;14;0;50
Examen de sangre;19;11:26:13;08/07/2018 09:29:09;IPS151;14;0;50
Jornadas de vacunacion;33;11:32:13;11/10/2011 12:20:33;IPS428;14;0;50
Consultas medicas con especialistas;45;9:25:41;23/04/2011 03:37:50;IPS275;14;0;50
Jornadas de vacunacion;38;8:20:55;31/05/2019 11:11:14;IPS476;14;0;50
Consulta progreso de diabetes;33;6:39:51;31/07/2011 08:30:40;IPS449;14;0;50
Consultas medicas con especialistas;17;3:42:45;07/08/2015 05:26:59;IPS78;14;0;50
Hospitalización por infarto;42;9:24:33;11/01/2010 11:18:44;IPS175;14;0;50
Consulta malestar general;22;6:08:45;10/11/2015 04:59:59;IPS108;14;0;50
Radiografias;43;3:02:27;22/06/2014 04:08:22;IPS260;14;0;50
Radiografias;44;2:22:16;16/10/2014 03:47:40;IPS232;14;0;50
Cirugía de corazón;21;4:56:54;14/02/2017 11:56:51;IPS217;14;0;50
Consultas medicas con medico general;24;4:43:01;01/09/2014 10:39:06;IPS87;14;0;50
Examenes de sangre;33;4:15:05;19/04/2015 02:39:37;IPS470;14;0;50
Consultas medicas con medico general;31;12:23:42;07/08/2014 03:07:43;IPS12;14;0;50
Consulta progreso de diabetes;15;12:19:41;14/04/2014 12:59:23;IPS28;14;0;50
Consultas odontologicas;17;9:05:13;09/06/2018 06:08:46;IPS194;14;0;50
Remisión cardiólogo;35;10:06:12;07/03/2014 02:57:50;IPS474;14;0;50
Jornadas de vacunacion;23;9:09:24;03/09/2017 08:23:55;IPS313;14;0;50
Consulta progreso de diabetes;17;5:35:50;08/02/2010 07:18:31;IPS418;14;0;50
Consulta progreso de diabetes;16;7:40:45;25/03/2016 01:00:53;IPS115;14;0;50
Consulta malestar general;16;5:15:31;11/03/2014 08:06:02;IPS94;14;0;50
Examen de sangre;30;5:20:14;20/12/2011 09:09:18;IPS68;14;0;50
Radiografias;39;5:07:28;29/12/2014 03:59:31;IPS198;14;0;50
Consulta malestar general;31;9:57:25;13/01/2011 12:27:12;IPS170;14;0;50
Terapia post traumática;36;5:01:45;22/11/2016 04:45:22;IPS270;14;0;50
Remisión cardiólogo;29;1:22:04;23/08/2013 02:51:22;IPS400;14;0;50
Consultas medicas con medico general;44;5:37:14;16/03/2019 08:14:19;IPS476;14;0;50
Terapia post traumática;43;4:07:56;11/06/2016 10:08:40;IPS196;14;0;50
Consulta progreso de diabetes;27;11:31:05;22/09/2015 05:33:24;IPS63;14;0;50
Cirugía de corazón;38;11:04:35;07/01/2011 03:09:05;IPS236;14;0;50
Consulta malestar general;38;6:42:01;11/08/2013 03:31:05;IPS42;14;0;50
Consulta malestar general;31;12:40:50;22/12/2014 04:57:44;IPS351;14;0;50
Examen de sangre;39;1:03:43;25/02/2016 02:22:03;IPS187;14;0;50
